name1^transactiondate^transactiontypeid^transactiontypeno^transactionterms^particulars^amount
AIR CONDITIONER NO. 1^1977-05-05 00:00:00.0^AssetAddHist^AIRCON1-1977^0^Addition at Year 1977^730
ELECTRICAL CALCULATOR^1977-05-05 00:00:00.0^AssetAddHist^ELECAL-1977^0^Addition at Year 1977^409
SWEE HENG EGGS DEALER^2000-11-04 00:00:00.0^Receipt^RC-0000006^0^^-17,350
CASH ACCOUNT^2000-11-04 00:00:00.0^Receipt^RC-0000006^0^SHED^17,350
NAM YONG HUAT LUEN SENG SDN BHD^2000-11-04 00:00:00.0^SalesInvoice^SI-0000025^0^^7,715.4
CASH ACCOUNT^2000-11-04 00:00:00.0^PaymentVoucher^PV-0000026^0^SUNWAGES SANTOSA PACKING CHICKEN DUMP^-609.2
NGEI SING FARMS SDN. BHD.^2000-11-04 00:00:00.0^SalesInvoice^SI-0000028^0^^3,396
CASH ACCOUNT^2000-11-04 00:00:00.0^PaymentVoucher^PV-0000027^0^SUNWAGES MD AFTAB UDDIN PACKING CHICKEN DUMP^-486.2
CASH ACCOUNT^2000-11-04 00:00:00.0^PaymentVoucher^PV-0000028^0^SUNWAGES ABD AZIZ FEEDING CHICKEN^-318.5
SWEE HENG EGGS DEALER^2000-11-04 00:00:00.0^PurchaseInvoice^PI-0000008^0^^-165
SWEE HENG EGGS DEALER^2000-11-04 00:00:00.0^SalesInvoice^SI-0000029^0^^10,255.8
CASH ACCOUNT^2000-11-04 00:00:00.0^Journal^JS-0000004^0^SALES AT 30/10/2000 (65180)^129
CASH ACCOUNT^2000-11-04 00:00:00.0^CashSales^CS-0000131^0^GENREC 65405^127.5
CASH ACCOUNT^2000-11-04 00:00:00.0^CashSales^CS-0000132^0^GENREC 65285^54.6
CASH ACCOUNT^2000-11-04 00:00:00.0^CashSales^CS-0000133^0^GENREC 65286^48
CASH ACCOUNT^2000-11-04 00:00:00.0^CashSales^CS-0000134^0^GENREC 65287^145
CASH ACCOUNT^2000-11-04 00:00:00.0^CashSales^CS-0000135^0^GENREC 65288^67.5
CASH ACCOUNT^2000-11-04 00:00:00.0^CashSales^CS-0000136^0^GENREC 65289^43.5
CASH ACCOUNT^2000-11-04 00:00:00.0^CashSales^CS-0000137^0^GENREC 65290^38.4
CASH ACCOUNT^2000-11-04 00:00:00.0^CashSales^CS-0000138^0^GENREC 65291^18
CASH ACCOUNT^2000-11-04 00:00:00.0^CashSales^CS-0000139^0^GENREC 65292^48
CASH ACCOUNT^2000-11-04 00:00:00.0^CashSales^CS-0000140^0^GENREC 65293^13.05
CASH ACCOUNT^2000-11-04 00:00:00.0^CashSales^CS-0000141^0^GENREC 65294^27
CASH ACCOUNT^2000-11-04 00:00:00.0^CashSales^CS-0000142^0^GENREC 65295^36
CASH ACCOUNT^2000-11-04 00:00:00.0^CashSales^CS-0000143^0^GENREC 65296^29.7
CASH ACCOUNT^2000-11-04 00:00:00.0^CashSales^CS-0000144^0^GENREC 65297^19.8
CASH ACCOUNT^2000-11-04 00:00:00.0^CashSales^CS-0000145^0^GENREC 65298^24.75
CASH ACCOUNT^2000-11-04 00:00:00.0^CashSales^CS-0000146^0^GENREC 65299^9.6
CASH ACCOUNT^2000-11-04 00:00:00.0^CashSales^CS-0000148^0^GENREC 65301^90
CASH ACCOUNT^2000-11-04 00:00:00.0^CashSales^CS-0000149^0^GENREC 65302^24
CASH ACCOUNT^2000-11-04 00:00:00.0^CashSales^CS-0000150^0^GENREC 65303^43.5
CASH ACCOUNT^2000-11-04 00:00:00.0^CashSales^CS-0000151^0^GENREC 65303^139.5
CASH ACCOUNT^2000-11-04 00:00:00.0^CashSales^CS-0000152^0^GENREC 65305^93
CASH ACCOUNT^2000-11-04 00:00:00.0^CashSales^CS-0000153^0^GENREC 65306^43.5
CASH ACCOUNT^2000-11-04 00:00:00.0^CashSales^CS-0000154^0^GENREC 65307^130.5
CASH ACCOUNT^2000-11-04 00:00:00.0^CashSales^CS-0000155^0^GENREC 65308^9
CASH ACCOUNT^2000-11-04 00:00:00.0^CashSales^CS-0000156^0^GENREC 65309^13.05
CASH ACCOUNT^2000-11-04 00:00:00.0^CashSales^CS-0000157^0^GENREC 65310^43.5
CASH ACCOUNT^2000-11-04 00:00:00.0^CashSales^CS-0000158^0^GENREC 65311^22.5
CASH ACCOUNT^2000-11-04 00:00:00.0^CashSales^CS-0000159^0^GENREC 65312^43.5
CASH ACCOUNT^2000-11-04 00:00:00.0^CashSales^CS-0000160^0^GENREC 65313^43.5
CASH ACCOUNT^2000-11-04 00:00:00.0^CashSales^CS-0000161^0^GENREC 65314^65.25
CASH ACCOUNT^2000-11-04 00:00:00.0^CashSales^CS-0000162^0^GENREC 65315^265.5
CASH ACCOUNT^2000-11-04 00:00:00.0^CashSales^CS-0000163^0^GENREC 65316^139.5
CASH ACCOUNT^2000-11-04 00:00:00.0^CashSales^CS-0000164^0^GENREC 65317^225
CASH ACCOUNT^2000-11-04 00:00:00.0^CashSales^CS-0000165^0^GENREC 65318^87
CASH ACCOUNT^2000-11-04 00:00:00.0^CashSales^CS-0000166^0^GENREC 65319^23.25
CASH ACCOUNT^2000-11-04 00:00:00.0^CashSales^CS-0000167^0^GENREC 65320^46.5
CASH ACCOUNT^2000-11-04 00:00:00.0^CashSales^CS-0000168^0^GENREC 65321^42
CASH ACCOUNT^2000-11-04 00:00:00.0^CashSales^CS-0000169^0^GENREC 65322^12.6
CASH ACCOUNT^2000-11-04 00:00:00.0^CashSales^CS-0000171^0^GENREC 12435^174
CASH ACCOUNT^2000-11-04 00:00:00.0^CashSales^CS-0000172^0^GENREC 12434^174
CHANG AH CHEE^2000-11-04 00:00:00.0^SalesInvoice^SI-0000034^0^^116.1
CASH ACCOUNT^2000-11-04 00:00:00.0^CashSales^CS-0000173^0^GENREC 13474^33.6
CASH ACCOUNT^2000-11-04 00:00:00.0^CashSales^CS-0000174^0^GENREC 12853^372
GENERAL RECEIVABLE ACCOUNT^2000-11-04 00:00:00.0^Receipt^RC-0000008^0^^-186
CASH ACCOUNT^2000-11-04 00:00:00.0^Receipt^RC-0000008^0^GENREC^186
YONG CHEONG^2000-11-04 00:00:00.0^SalesInvoice^SI-0000041^0^^815.1
GOLD VISION CONFECTIONERY SDN. BHD.^2000-11-04 00:00:00.0^SalesInvoice^SI-0000042^0^^48
NAM YONG HUAT LUEN SENG SDN BHD^2000-11-04 00:00:00.0^PurchaseInvoice^PI-0000012^0^^-443.3
NAM YONG HUAT LUEN SENG SDN BHD^2000-11-04 00:00:00.0^PurchaseInvoice^PI-0000015^0^^-4,450.05
NAM YONG HUAT LUEN SENG SDN BHD^2000-11-04 00:00:00.0^PurchaseInvoice^PI-0000016^0^^-645
NAM YONG HUAT LUEN SENG SDN BHD^2000-11-04 00:00:00.0^PurchaseInvoice^PI-0000018^0^^-4,615.35
NAM YONG HUAT LUEN SENG SDN BHD^2000-11-04 00:00:00.0^PurchaseInvoice^PI-0000019^0^^-4,384.8
SYARIKAT PERNIAGAAN CHEONG KAU^2000-11-04 00:00:00.0^Receipt^RC-0000222^0^^-3,305.7
CASH ACCOUNT^2000-11-04 00:00:00.0^Receipt^RC-0000222^0^SPCK^3,305.7
CASH ACCOUNT^2000-11-04 00:00:00.0^CashSales^CS-0000147^0^GENREC 65300^113.25
LIN THIAN PIN^2000-11-05 00:00:00.0^SalesInvoice^SI-0000033^0^^2,562
PANG PUAN FARM^2000-11-05 00:00:00.0^SalesInvoice^SI-0000035^0^^3,372
CASH ACCOUNT^2000-11-05 00:00:00.0^PaymentVoucher^PV-0000030^0^SUNWAGES TARA SINGH^-175
CASH ACCOUNT^2000-11-05 00:00:00.0^CashSales^CS-0000175^0^GENREC 13418^536.5
CHOW CHIN KOOI^2000-11-05 00:00:00.0^SalesInvoice^SI-0000036^0^^3,640.8
GENERAL RECEIVABLE ACCOUNT^2000-11-05 00:00:00.0^SalesInvoice^SI-0000037^0^^204
CHANG AH CHEE^2000-11-05 00:00:00.0^SalesInvoice^SI-0000038^0^^145.5
CHOW CHIN KOOI^2000-11-05 00:00:00.0^Receipt^RC-0000009^0^^-2,668.8
CASH ACCOUNT^2000-11-05 00:00:00.0^Receipt^RC-0000009^0^CCK^2,668.8
NAM YONG HUAT LUEN SENG SDN BHD^2000-11-05 00:00:00.0^SalesInvoice^SI-0000039^0^^22.11
CASH ACCOUNT^2000-11-05 00:00:00.0^CashSales^CS-0000176^0^GENREC^26.5
PERNIAGAAN BINTANG^2000-11-05 00:00:00.0^PurchaseInvoice^PI-0000042^0^^-1,200
LIN THIAN PIN^2000-11-05 00:00:00.0^Receipt^RC-0000007^0^^-2,500.9
CASH ACCOUNT^2000-11-05 00:00:00.0^Receipt^RC-0000007^0^LTP^2,500.9
YONG CHEONG^2000-11-06 00:00:00.0^Receipt^RC-0000010^0^^-436.8
CHOO HAN JANG^2000-11-06 00:00:00.0^Journal^JS-0000006^0^DISCOUNT ON INV 10153^-144
LIN THIAN PIN^2000-11-06 00:00:00.0^Receipt^RC-0000013^0^^-3,013.5
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000255^0^GENREC 62027^325.5
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000256^0^GENREC 62028^21.75
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000257^0^GENREC 62029^37.5
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000258^0^GENREC 62030^31.5
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000259^0^GENREC 62031^151.5
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000260^0^GENREC 62032^87
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000261^0^GENREC 62033^87
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000267^0^GENREC 62039^88.5
NAM YONG HUAT LUEN SENG SDN BHD^2000-11-06 00:00:00.0^SalesInvoice^SI-0000053^0^^24.12
CHANG AH CHEE^2000-11-06 00:00:00.0^SalesInvoice^SI-0000054^0^^67.5
CASH ACCOUNT^2000-11-06 00:00:00.0^Receipt^RC-0000010^0^YC^436.8
GENERAL RECEIVABLE ACCOUNT^2000-11-06 00:00:00.0^Receipt^RC-0000011^0^^-204
CASH ACCOUNT^2000-11-06 00:00:00.0^Receipt^RC-0000011^0^GENREC^204
CASH ACCOUNT^2000-11-06 00:00:00.0^PaymentVoucher^PV-0000031^0^FUEL ESSO JLN DAIRY HAJNABUR ENTERPRISE (0079164-M)^-30
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000177^0^CWY^4,183.25
CAMERON HIGHLAND ALI^2000-11-06 00:00:00.0^SalesInvoice^SI-0000040^0^^2,695.8
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000178^0^CFH 65408^555
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000179^0^GENREC 65323^48
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000180^0^GENREC 65324^21
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000181^0^GENREC 65325^42
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000182^0^GENREC 65326^96
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000183^0^GENREC 65327^138
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000184^0^GENREC 65328^87.75
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000185^0^GENREC 65329^18
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000186^0^GENREC 65330^22.5
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000187^0^GENREC 65331^43.5
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000188^0^GENREC 65332^196.5
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000189^0^GENREC 65333^201
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000190^0^GENREC 65334^211.5
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000191^0^GENREC 65335^234
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000192^0^GENREC 65336^90
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000193^0^GENREC 65337^43.5
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000194^0^GENREC 65338^45
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000195^0^GENREC 65339^36
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000196^0^GENREC 65340^73.05
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000197^0^GENREC 65341^51
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000198^0^GENREC 65342^34.2
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000199^0^GENREC 65343^93.75
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000200^0^GENREC 65344^45
CHOO HAN JANG^2000-11-06 00:00:00.0^Receipt^RC-0000012^0^^-10,241.19
CASH ACCOUNT^2000-11-06 00:00:00.0^Receipt^RC-0000012^0^CHJ^10,241.19
CHOO HAN JANG^2000-11-06 00:00:00.0^Journal^JS-0000005^0^RETURN CHEQUE MBB 763691^1,069.4
CASH ACCOUNT^2000-11-06 00:00:00.0^Journal^JS-0000005^0^RETURN CHEQUE MBB 763691^-1,069.4
CHOO HAN JANG^2000-11-06 00:00:00.0^Journal^JS-0000006^0^DISCOUNT ON INV 10183^-142.5
CHOO HAN JANG^2000-11-06 00:00:00.0^Journal^JS-0000006^0^DISCOUNT ON INV 10171^-144
CHOO HAN JANG^2000-11-06 00:00:00.0^SalesInvoice^SI-0000043^0^^3,378
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000201^0^GENREC 65345^21.75
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000202^0^GENREC 65346^120.75
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000203^0^GENREC 65347^46.5
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000204^0^GENREC 65348^22.5
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000205^0^GENREC 65349^22.5
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000206^0^GENREC 65350^22.5
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000207^0^GENREC 65351^48
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000208^0^GENREC 65352^84
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000209^0^GENREC 65353^45
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000210^0^GENREC 65354^43.5
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000211^0^GENREC 65355^45
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000212^0^GENREC 65356^72
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000213^0^GENREC 65357^21.3
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000214^0^GENREC 65358^24
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000215^0^GENREC 65359^43.5
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000216^0^GENREC 65360^67.5
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000217^0^GENREC 65361^373.5
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000218^0^GENREC 65363^171
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000219^0^GENREC 65363^87
CASH ACCOUNT^2000-11-06 00:00:00.0^DepositSlip^DS-0000022^0^PB73020^-552.4
MAYBANK 508047310636^2000-11-06 00:00:00.0^DepositSlip^DS-0000022^0^^552.4
CASH ACCOUNT^2000-11-06 00:00:00.0^DepositSlip^DS-0000023^0^PB73020^-471.75
MAYBANK 508047310636^2000-11-06 00:00:00.0^DepositSlip^DS-0000023^0^^471.75
CASH ACCOUNT^2000-11-06 00:00:00.0^DepositSlip^DS-0000024^0^PB73020^-468.55
MAYBANK 508047310636^2000-11-06 00:00:00.0^DepositSlip^DS-0000024^0^^468.55
CASH ACCOUNT^2000-11-06 00:00:00.0^DepositSlip^DS-0000025^0^PB73020^-31,094.1
MAYBANK 508047310636^2000-11-06 00:00:00.0^DepositSlip^DS-0000025^0^^31,094.1
CASH ACCOUNT^2000-11-06 00:00:00.0^DepositSlip^DS-0000026^0^PB73020^-420
MAYBANK 508047310636^2000-11-06 00:00:00.0^DepositSlip^DS-0000026^0^^420
CASH ACCOUNT^2000-11-06 00:00:00.0^DepositSlip^DS-0000027^0^RHB13999^-4,921.05
RHB BANK 2-08025-0001399-9^2000-11-06 00:00:00.0^DepositSlip^DS-0000027^0^^4,921.05
MAYBANK 508047310636^2000-11-06 00:00:00.0^PaySlip^PS-0000025^0^TBL 284338^-1,780
SALARY PAYABLE^2000-11-06 00:00:00.0^PaySlip^PS-0000025^0^TBL^1,780
MAYBANK 508047310636^2000-11-06 00:00:00.0^PaySlip^PS-0000026^0^TKH 284339^-3,087.25
SALARY PAYABLE^2000-11-06 00:00:00.0^PaySlip^PS-0000026^0^TKH^3,087.25
MAYBANK 508047310636^2000-11-06 00:00:00.0^PaySlip^PS-0000027^0^TLC 284340^-1,780
SALARY PAYABLE^2000-11-06 00:00:00.0^PaySlip^PS-0000027^0^TLC^1,780
MAYBANK 508047310636^2000-11-06 00:00:00.0^PaySlip^PS-0000028^0^TLH 284341^-2,000
SALARY PAYABLE^2000-11-06 00:00:00.0^PaySlip^PS-0000028^0^TLH^2,000
NAM YONG HUAT LUEN SENG SDN BHD^2000-11-06 00:00:00.0^SalesInvoice^SI-0000044^0^^1,523.1
SIN YEW LEE TRADING^2000-11-06 00:00:00.0^SalesInvoice^SI-0000045^0^^12,083.4
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000220^0^GENREC 13476^3,645.46
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000221^0^GENREC 13477^91.2
NGEI SING FARMS SDN. BHD.^2000-11-06 00:00:00.0^SalesInvoice^SI-0000046^0^^5,313
LONG GAY POULTRY FARM^2000-11-06 00:00:00.0^SalesInvoice^SI-0000047^0^^12,330
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000222^0^GENREC 61994^364.5
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000223^0^GENREC 61995^88.5
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000224^0^GENREC 61996^81
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000225^0^GENREC 61997^43.5
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000226^0^GENREC 61998^81
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000227^0^GENREC 61999^81
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000228^0^GENREC 62000^40.5
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000229^0^GENREC 62001^40.5
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000230^0^GENREC 62002^268.5
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000231^0^GENREC 62003^87
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000232^0^GENREC 62004^42
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000233^0^GENREC 62005^37.5
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000234^0^GENREC 62006^63
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000235^0^GENREC 62007^40.5
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000236^0^GENREC 62008^42
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000237^0^GENREC 62009^37.5
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000238^0^GENREC 62010^210
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000239^0^GENREC 62011^87
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000240^0^GENREC 62012^81
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000241^0^GENREC 62013^79.5
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000242^0^GENREC 62014^124.5
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000243^0^GENREC 62015^168
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000244^0^GENREC 62016^636.45
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000245^0^GENREC 62017^40.5
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000246^0^GENREC 62018^18.75
LIN THIAN PIN^2000-11-06 00:00:00.0^SalesInvoice^SI-0000048^0^^3,013.5
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000247^0^GENREC 62019^135.45
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000248^0^GENREC 62020^93.5
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000249^0^GENREC 62021^37.4
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000250^0^GENREC 62022^96
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000251^0^GENREC 62023^43.5
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000252^0^GENREC 62024^130.5
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000253^0^GENREC 62025^67.5
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000254^0^GENREC 62026^48
CASH ACCOUNT^2000-11-06 00:00:00.0^Receipt^RC-0000013^0^LTP^3,013.5
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000262^0^GENREC 62034^48
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000263^0^GENREC 62035^219.5
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000264^0^GENREC 62036^42
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000265^0^GENREC 62037^23.25
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000266^0^GENREC 62038^135
CASH ACCOUNT^2000-11-06 00:00:00.0^CashSales^CS-0000268^0^GENREC 62040^87
MAYBANK 508047310636^2000-11-06 00:00:00.0^PaymentVoucher^PV-0000033^0^SUNEXP 284342CASH (TJC AH KIM)^-250
CASH ACCOUNT^2000-11-06 00:00:00.0^PaymentVoucher^PV-0000034^0^FUEL LEONG SAM FATT^-137.2
CASH ACCOUNT^2000-11-06 00:00:00.0^PaymentVoucher^PV-0000035^0^SUNEXP TAN LIEW CHEUN^-500
CASH ACCOUNT^2000-11-06 00:00:00.0^PaymentVoucher^PV-0000036^0^UPKEEPFAR LEE CHUAN^-325
CASH ACCOUNT^2000-11-06 00:00:00.0^PaymentVoucher^PV-0000037^0^UPKEEPFAR CHAI MING^-325
CASH ACCOUNT^2000-11-06 00:00:00.0^PaymentVoucher^PV-0000038^0^UPKEEPFAR RAJA^-195
CASH ACCOUNT^2000-11-06 00:00:00.0^PaymentVoucher^PV-0000039^0^SUNWAGES MONIAMAH^-30
CASH ACCOUNT^2000-11-06 00:00:00.0^PaymentVoucher^PV-0000040^0^SUNWAGES KOYAK^-20
CASH ACCOUNT^2000-11-06 00:00:00.0^PaymentVoucher^PV-0000041^0^SUNWAGES MUNIANDY^-1,102
CASH ACCOUNT^2000-11-06 00:00:00.0^PaymentVoucher^PV-0000042^0^SUNEXP BASANTI^-270
CASH ACCOUNT^2000-11-06 00:00:00.0^PaymentVoucher^PV-0000043^0^UPKEEPVEC YU WAH^-47
CASH ACCOUNT^2000-11-06 00:00:00.0^Journal^JS-0000007^0^CHANG AH CHEE PERVIOUS SALES^788.85
CASH ACCOUNT^2000-11-06 00:00:00.0^DepositSlip^DS-0000035^0^RHB13999^-620
RHB BANK 2-08025-0001399-9^2000-11-06 00:00:00.0^DepositSlip^DS-0000035^0^^620
CARSEM (FOOD STOP)^2000-11-06 00:00:00.0^SalesInvoice^SI-0000051^0^^465
POH TEI MINI MARKET^2000-11-06 00:00:00.0^SalesInvoice^SI-0000052^0^^220.5
NAM YONG HUAT LUEN SENG SDN BHD^2000-11-06 00:00:00.0^PurchaseInvoice^PI-0000020^0^^-19,154.9
NAM YONG HUAT LUEN SENG SDN BHD^2000-11-06 00:00:00.0^PurchaseInvoice^PI-0000021^0^^-645
NAM YONG HUAT LUEN SENG SDN BHD^2000-11-06 00:00:00.0^PurchaseInvoice^PI-0000022^0^^-645
SIN YEW LEE TRADING^2000-11-06 00:00:00.0^CreditNote^CN-0000001^0^RTNSAL^-219
LIANG KEE FARMING SDN BHD^2000-11-06 00:00:00.0^PurchaseInvoice^PI-0000024^0^^-3,868.5
RHB BANK 2-08025-0001399-9^2000-11-06 00:00:00.0^PaymentVoucher^PV-0000069^0^NYHLSSB1 427964^-60,000
NAM YONG HUAT LUEN SENG SDN BHD^2000-11-06 00:00:00.0^PaymentVoucher^PV-0000069^0^RHB13999 427964^60,000
NAM YONG HUAT LUEN SENG SDN BHD^2000-11-06 00:00:00.0^PurchaseInvoice^PI-0000028^0^^-12,447
SWAN WIN AGRICULTURE FARMING^2000-11-06 00:00:00.0^PurchaseInvoice^PI-0000035^0^^-3,090
TONG FUNG ENTERPRISE SDN. BHD.^2000-11-06 00:00:00.0^PurchaseInvoice^PI-0000040^0^^-1,500
GLADRON CHEMICALS SDN. BHD.^2000-11-06 00:00:00.0^PurchaseInvoice^PI-0000084^0^^-654.74
NAM YONG HUAT LUEN SENG SDN BHD^2000-11-06 00:00:00.0^PurchaseInvoice^PI-0000096^0^^-6,381.9
NAM YONG HUAT LUEN SENG SDN BHD^2000-11-06 00:00:00.0^SalesInvoice^SI-0000498^0^^246.33
MAYBANK 508047310636^2000-11-06 00:00:00.0^PaymentVoucher^PV-0000032^0^CHC 284343CHOP HOONG CHAN (ESSO)^-593.8
CHOP HOONG CHAN^2000-11-06 00:00:00.0^PaymentVoucher^PV-0000032^0^PB73020 284343CHOP HOONG CHAN (ESSO)^593.8
CASH ACCOUNT^2000-11-07 00:00:00.0^DepositSlip^DS-0000028^0^RHB13999^-2,687.4
CASH ACCOUNT^2000-11-07 00:00:00.0^DepositSlip^DS-0000029^0^RHB13999^-24,992.5
CASH ACCOUNT^2000-11-07 00:00:00.0^CashSales^CS-0000271^0^CFH 65410^223.5
CASH ACCOUNT^2000-11-07 00:00:00.0^CashSales^CS-0000340^0^GENREC 62049^132
CASH ACCOUNT^2000-11-07 00:00:00.0^CashSales^CS-0000341^0^GENREC 62048^42
CASH ACCOUNT^2000-11-07 00:00:00.0^CashSales^CS-0000342^0^GENREC 62047^40.5
CASH ACCOUNT^2000-11-07 00:00:00.0^CashSales^CS-0000343^0^GENREC 62046^40.5
CASH ACCOUNT^2000-11-07 00:00:00.0^CashSales^CS-0000344^0^GENREC 62045^121.5
CASH ACCOUNT^2000-11-07 00:00:00.0^CashSales^CS-0000345^0^GENREC 62044^40.5
CASH ACCOUNT^2000-11-07 00:00:00.0^CashSales^CS-0000346^0^GENREC 62043^40.5
CASH ACCOUNT^2000-11-07 00:00:00.0^CashSales^CS-0000347^0^GENREC 62042^210
CASH ACCOUNT^2000-11-07 00:00:00.0^CashSales^CS-0000348^0^GENREC^77.7
